dataset_key,imbalance_ratio,training_size,seed,method,generated_count,real_minority_count,real_majority_count,roc_auc,pr_auc,balanced_accuracy,f1,brier,n_samples,n_features,n_numeric_features,n_categorical_features,original_imbalance_ratio,minority_size,preprocessed_dim,missingness_rate,baseline_roc_auc
adult,2.0,4096,0,real_balanced,0,2730,2730,0.9179607824513473,0.8064868161016052,0.8299021257743648,0.6936011209715086,0.11862015250350556,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,2.0,4096,0,direct_smote,1365,1365,2730,0.9061787144579483,0.784922423200331,0.8151328297448641,0.6865966646077826,0.11580322312016696,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,2.0,4096,0,direct_displacement,1365,1365,2730,0.9109061956918515,0.7971676398243308,0.8215721619056358,0.6911693352741388,0.11492056670066406,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,2.0,4096,0,latent_smote,1365,1365,2730,0.9085686376188028,0.7870612137744011,0.8091424709597015,0.6961192426480461,0.10430217417510862,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,2.0,4096,0,latent_displacement,1365,1365,2730,0.9080336002447404,0.7850281493690493,0.8080820427486417,0.6936756250835673,0.10515125991216835,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,256,0,real_balanced,0,192,192,0.8745232448535213,0.6989609700316275,0.7893019494551139,0.6392152389642979,0.1528534988303117,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,256,0,direct_smote,128,64,192,0.8592104291501258,0.6651779212095457,0.7270264777228195,0.5896402448126586,0.1458214139775396,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,256,0,direct_displacement,128,64,192,0.8573596757658161,0.6667188430244585,0.7191356871668458,0.5789473684210527,0.14271576158608126,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,256,0,latent_smote,128,64,192,0.8565285383203696,0.6710245049125837,0.713199139170667,0.574649702045418,0.14120820928754005,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,256,0,latent_displacement,128,64,192,0.8595317842137722,0.6733606825751707,0.7112669403553846,0.5710615063433435,0.13952842467557502,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,512,0,real_balanced,0,384,384,0.8892454340534837,0.7432737793675863,0.7985018672062314,0.6549584357803536,0.14761030120289476,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,512,0,direct_smote,256,128,384,0.8795292346621724,0.7181803498271596,0.7595476920442579,0.6303924297244642,0.13659720362582542,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,512,0,direct_displacement,256,128,384,0.8836511462158632,0.7329434009822445,0.7738387680353781,0.6467406004868812,0.13573809470381779,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,512,0,latent_smote,256,128,384,0.8809035463484889,0.730290094845556,0.7548889903637492,0.6332046332046332,0.1259562426918645,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,512,0,latent_displacement,256,128,384,0.8775551872756189,0.726016198895806,0.7465220779551758,0.6232148283196597,0.12681523785722226,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,1024,0,real_balanced,0,768,768,0.8969725789123835,0.7578300558223205,0.8083020452040309,0.669751987658716,0.13662976923695969,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,1024,0,direct_smote,512,256,768,0.8910571662997997,0.7480154341693447,0.7782359001531727,0.660646253703965,0.12449452313676967,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,1024,0,direct_displacement,512,256,768,0.8898666505703405,0.7497842348683413,0.7794468476063615,0.6590059532050394,0.12520439944220477,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,1024,0,latent_smote,512,256,768,0.8886154025975848,0.7474679686613012,0.7603118410705128,0.6442568586071752,0.12115633780689884,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
adult,3.0,1024,0,latent_displacement,512,256,768,0.8898529611875036,0.7493503323141565,0.7607316317524289,0.6449570330167345,0.11977399754170075,48842,14,6,8,3.179173440574998,11687,105,0.009454684785342825,0.9272964809688664
